commit,chart_version,images
b9a953337590eb2979453385874a267bacf50936,9.3.1,docker.io/bitnami/kibana:7.16.2-debian-10-r20
5566746d41432f35075424f9c62a63ba4a422eee,9.3.2,docker.io/bitnami/kibana:7.16.3-debian-10-r0
8d740c566cfdb7e2d933c40128b4e919fce953a5,9.3.2,docker.io/bitnami/kibana:7.16.3-debian-10-r0
151acf12bdc8f6f2503323f0ea1f4e36a1bfc9c6,9.3.3,docker.io/bitnami/kibana:7.17.0-debian-10-r0
6ffd18fbbdf10e94ea1a90cf5b84ef610ac2a72d,9.3.3,docker.io/bitnami/kibana:7.17.0-debian-10-r0
779d3ee43dcec174a95294561c631b3e3da5c3f1,9.3.4,docker.io/bitnami/kibana:7.17.0-debian-10-r6
994461ee19aa75d65bdb4957fd7415f3b9a74a1a,9.3.5,docker.io/bitnami/kibana:7.17.0-debian-10-r14
1b2180eee36565f50db9fbac4ead193e487be65e,9.3.6,docker.io/bitnami/kibana:7.17.0-debian-10-r15
a9a2a39d3b30878ea4c500683f5c501cd4596844,9.3.7,docker.io/bitnami/kibana:7.17.0-debian-10-r18
8d2cacbf04ea615c86eab4fc64c6ec5c77a3048f,9.3.8,docker.io/bitnami/kibana:7.17.1-debian-10-r1
ea68c79ba0e0ca9549cb11e8573856dff37d37cf,9.3.9,docker.io/bitnami/kibana:7.17.1-debian-10-r1
6dded429f48375da8531e60455b463bd1db5c781,9.3.10,docker.io/bitnami/kibana:7.17.1-debian-10-r8
980257a870352aa95cb29b2fb5177b69903b856b,9.3.11,docker.io/bitnami/kibana:7.17.1-debian-10-r9
4e017d20f3ea193989298242e496f9050aab4acb,9.3.12,docker.io/bitnami/kibana:7.17.1-debian-10-r19
311d08b0c8969c961d1961635d00fe0e546c1549,9.3.13,docker.io/bitnami/kibana:7.17.1-debian-10-r20
1dcee2de2f2142d6b077f0417edd27f59baae6cd,9.3.14,docker.io/bitnami/kibana:7.17.1-debian-10-r24
d57c684d651f8be64bede1532f0495e0a5bc76e5,9.3.15,docker.io/bitnami/kibana:7.17.2-debian-10-r0
5f63ee065f9443ad56ce19d00b769b7e57925850,9.3.16,docker.io/bitnami/kibana:7.17.2-debian-10-r2
62d81e4115726fb6ff1ee1771ce1d64857eac12e,9.3.17,docker.io/bitnami/kibana:7.17.2-debian-10-r3
a1d5bb56acc05122a71daeb8bde95085dc0f904b,10.0.0,docker.io/bitnami/kibana:8.1.2-debian-10-r0
28661447b627cc8d3d25e7e1ee79fec21d687cff,10.0.1,docker.io/bitnami/kibana:8.1.2-debian-10-r1
41e356bbfb76cc98b3af3cd11121cb1bb8acbc39,10.0.2,docker.io/bitnami/kibana:8.1.2-debian-10-r2
da191685132e0062496d7d1fd6a000191b244057,10.0.3,docker.io/bitnami/kibana:8.1.3-debian-10-r0
66d023a699b718ea2d4fbf616f5cc28e0c1a7d77,10.0.4,docker.io/bitnami/kibana:8.1.3-debian-10-r7
0584bc270220bc9ae67d2d021a713efdbd329a24,10.0.5,docker.io/bitnami/kibana:8.1.3-debian-10-r7
5557d15304a6e8ff99ecd5dee1b4057c343c6aa1,10.0.6,docker.io/bitnami/kibana:8.2.0-debian-10-r0
45452a4b17beeb4e2c12558f4b265c47382a6470,10.0.7,docker.io/bitnami/kibana:8.2.0-debian-10-r0
5df30c44dbd1812da8786579ce4a94917d46a6ad,10.0.7,docker.io/bitnami/kibana:8.2.0-debian-10-r0
26502141d146ca3bdfb3bf744fcdec8ca5cece44,10.0.8,docker.io/bitnami/kibana:8.2.0-debian-10-r0
0f6cbb9099b0e56685cc1d36ba50340f3d7278a1,10.1.0,docker.io/bitnami/kibana:8.2.0-debian-10-r0
c591e2e98766e4a6f5666380cfd91902871f111c,10.1.1,docker.io/bitnami/kibana:8.2.0-debian-10-r0
d6821794dd0861a271b0e146d4c9ae6c20b05e0f,10.1.2,docker.io/bitnami/kibana:8.2.0-debian-10-r13
bdbd61eac6b56fe997d5f640f5d57f4d962639d1,10.1.3,docker.io/bitnami/kibana:8.2.0-debian-10-r14
10ff1dacf1b431bb423a19e174f43bd0d838c149,10.1.4,docker.io/bitnami/kibana:8.2.0-debian-10-r15
e38827bd1d5628ebbb0ee957f352af2eccb13185,10.1.5,docker.io/bitnami/kibana:8.2.0-debian-10-r16
07be4b304ea9d0aa33044e99efab0d5eaea919c2,10.1.6,docker.io/bitnami/kibana:8.2.0-debian-10-r17
8268be90cfe0d9211b1db9b0ef9dad7a449b1b89,10.1.7,docker.io/bitnami/kibana:8.2.1-debian-10-r0
c65711394435cfa7bb4cacddb8ea24b3dac88703,10.1.8,docker.io/bitnami/kibana:8.2.2-debian-10-r0
ff3cf617a1680509b0f3855d17c4ccff7b29a0ff,10.1.9,docker.io/bitnami/kibana:8.2.2-debian-10-r0
35e84e94ae9ab4f9762e4071c73a3e4fd12d0e41,10.1.10,docker.io/bitnami/kibana:8.2.2-debian-11-r0
c6a7914361e5aea6016fb45bf4d621edfd111d32,10.1.10,docker.io/bitnami/kibana:8.2.2-debian-11-r0
af2fb9aa675603cd32077a17b30df7e06205bff5,10.1.11,docker.io/bitnami/kibana:8.2.2-debian-11-r3
52108d1e7bb1cf21a5e2fcccf991dd2554d73ae4,10.1.12,docker.io/bitnami/kibana:8.2.3-debian-11-r0
d83b0c5a947aa3f351390f3d7f215442dcdbe4ff,10.1.13,docker.io/bitnami/kibana:8.2.3-debian-11-r4
13585cee9966afd8ff88312971d3a77789a0dbde,10.1.14,docker.io/bitnami/kibana:8.2.3-debian-11-r7
9fd5b350b4b1e6470aa6f3f64ed07b0db06178f2,10.1.15,docker.io/bitnami/kibana:8.3.1-debian-11-r0
